id,name,age,city,score
25430,user_25430,45,busan,75
25431,user_25431,51,incheon,55
25432,user_25432,68,daejeon,90
25433,user_25433,40,incheon,43
25434,user_25434,54,seoul,96
25435,user_25435,26,daegu,46
25436,user_25436,31,busan,41
25437,user_25437,61,incheon,53
25438,user_25438,32,daegu,79
25439,user_25439,18,incheon,83
25440,user_25440,18,daejeon,56
25441,user_25441,51,incheon,67
25442,user_25442,63,incheon,86
25443,user_25443,55,busan,24
25444,user_25444,25,daegu,50
25445,user_25445,27,incheon,45
25446,user_25446,41,daegu,24
25447,user_25447,31,daejeon,98
25448,user_25448,41,busan,24
25449,user_25449,68,incheon,67
25450,user_25450,32,incheon,12
25451,user_25451,33,incheon,27
25452,user_25452,22,incheon,98
25453,user_25453,52,seoul,98
25454,user_25454,42,busan,62
25455,user_25455,42,incheon,0
25456,user_25456,48,busan,11
25457,user_25457,45,seoul,89
25458,user_25458,33,seoul,22
25459,user_25459,44,busan,69
25460,user_25460,49,daegu,10
25461,user_25461,34,daejeon,72
25462,user_25462,26,seoul,47
25463,user_25463,52,busan,74
25464,user_25464,29,incheon,70
25465,user_25465,30,incheon,11
25466,user_25466,50,seoul,50
25467,user_25467,61,daejeon,12
25468,user_25468,69,busan,5
25469,user_25469,28,busan,35
25470,user_25470,27,incheon,32
25471,user_25471,55,busan,29
25472,user_25472,21,incheon,95
25473,user_25473,31,busan,74
25474,user_25474,52,daejeon,37
25475,user_25475,59,seoul,83
25476,user_25476,24,daegu,4
25477,user_25477,68,seoul,7
25478,user_25478,51,incheon,52
25479,user_25479,34,seoul,30
25480,user_25480,21,incheon,62
25481,user_25481,18,daejeon,74
25482,user_25482,22,daejeon,25
25483,user_25483,41,busan,55
25484,user_25484,39,busan,51
25485,user_25485,57,seoul,48
25486,user_25486,62,seoul,71
25487,user_25487,51,busan,19
25488,user_25488,40,incheon,26
25489,user_25489,46,daegu,55
25490,user_25490,62,incheon,31
25491,user_25491,69,daegu,32
25492,user_25492,42,incheon,50
25493,user_25493,40,daegu,8
25494,user_25494,46,seoul,18
25495,user_25495,67,busan,96
25496,user_25496,34,daegu,23
25497,user_25497,37,busan,3
25498,user_25498,68,busan,4
25499,user_25499,43,daegu,42
25500,user_25500,41,daejeon,59
25501,user_25501,35,busan,67
25502,user_25502,62,incheon,61
25503,user_25503,57,daegu,32
25504,user_25504,63,daegu,9
25505,user_25505,55,daejeon,77
25506,user_25506,31,daejeon,38
25507,user_25507,23,daejeon,1
25508,user_25508,24,daegu,46
25509,user_25509,40,busan,53
25510,user_25510,40,seoul,41
25511,user_25511,18,busan,40
25512,user_25512,52,busan,73
25513,user_25513,66,seoul,2
25514,user_25514,22,daejeon,42
25515,user_25515,55,incheon,46
25516,user_25516,62,busan,65
25517,user_25517,51,seoul,55
25518,user_25518,26,busan,89
25519,user_25519,33,busan,46
25520,user_25520,59,busan,84
25521,user_25521,68,busan,7
25522,user_25522,63,incheon,71
25523,user_25523,31,busan,0
25524,user_25524,44,busan,1
25525,user_25525,19,daejeon,61
25526,user_25526,47,incheon,32
25527,user_25527,18,incheon,49
25528,user_25528,35,incheon,12
25529,user_25529,38,daegu,2
25530,user_25530,60,busan,86
25531,user_25531,32,incheon,46
25532,user_25532,62,busan,4
25533,user_25533,20,seoul,96
25534,user_25534,26,incheon,16
25535,user_25535,54,daejeon,30
25536,user_25536,41,daegu,15
25537,user_25537,32,seoul,33
25538,user_25538,26,incheon,61
25539,user_25539,56,incheon,94
25540,user_25540,26,incheon,84
25541,user_25541,33,seoul,47
25542,user_25542,66,daegu,72
25543,user_25543,21,daegu,57
25544,user_25544,18,busan,12
25545,user_25545,38,busan,0
25546,user_25546,45,seoul,98
25547,user_25547,51,daegu,77
25548,user_25548,32,busan,77
25549,user_25549,19,busan,30
25550,user_25550,51,daegu,41
25551,user_25551,63,seoul,32
25552,user_25552,64,daegu,31
25553,user_25553,55,seoul,46
25554,user_25554,30,busan,20
25555,user_25555,59,incheon,43
25556,user_25556,49,daejeon,80
25557,user_25557,41,seoul,41
25558,user_25558,23,daegu,75
25559,user_25559,41,daegu,76
25560,user_25560,38,daegu,42
25561,user_25561,18,busan,40
25562,user_25562,25,daejeon,22
25563,user_25563,50,busan,16
25564,user_25564,37,daejeon,4
25565,user_25565,40,busan,10
25566,user_25566,65,daejeon,64
25567,user_25567,20,daejeon,33
25568,user_25568,22,daegu,19
25569,user_25569,62,daegu,6
25570,user_25570,21,daejeon,82
25571,user_25571,59,daejeon,28
25572,user_25572,31,daegu,1
25573,user_25573,21,incheon,87
25574,user_25574,48,seoul,74
25575,user_25575,22,seoul,70
25576,user_25576,34,daegu,54
25577,user_25577,56,daegu,2
25578,user_25578,42,seoul,55
25579,user_25579,49,seoul,23
25580,user_25580,51,incheon,49
25581,user_25581,51,daejeon,32
25582,user_25582,68,daejeon,50
25583,user_25583,55,busan,2
25584,user_25584,44,seoul,49
25585,user_25585,47,seoul,59
25586,user_25586,38,daejeon,30
25587,user_25587,55,daegu,49
25588,user_25588,32,daejeon,92
25589,user_25589,43,busan,2
25590,user_25590,25,seoul,6
25591,user_25591,37,busan,87
25592,user_25592,41,daejeon,32
25593,user_25593,60,daegu,67
25594,user_25594,44,busan,23
25595,user_25595,55,daegu,76
25596,user_25596,21,daejeon,40
25597,user_25597,62,incheon,26
25598,user_25598,28,daejeon,89
25599,user_25599,51,seoul,78
25600,user_25600,26,daegu,25
25601,user_25601,48,seoul,50
25602,user_25602,37,incheon,70
25603,user_25603,69,seoul,45
25604,user_25604,33,seoul,68
25605,user_25605,60,incheon,4
25606,user_25606,59,daejeon,38
25607,user_25607,63,incheon,82
25608,user_25608,59,daejeon,89
25609,user_25609,45,daejeon,78
25610,user_25610,39,daejeon,85
25611,user_25611,35,busan,88
25612,user_25612,52,daegu,72
25613,user_25613,54,daegu,45
25614,user_25614,63,daejeon,69
25615,user_25615,35,seoul,35
25616,user_25616,43,daegu,96
25617,user_25617,31,incheon,29
25618,user_25618,53,busan,92
25619,user_25619,49,incheon,71
25620,user_25620,51,seoul,44
25621,user_25621,48,incheon,28
25622,user_25622,39,daegu,35
25623,user_25623,53,daegu,97
25624,user_25624,68,busan,66
25625,user_25625,26,daejeon,54
25626,user_25626,46,busan,10
25627,user_25627,31,seoul,39
25628,user_25628,38,daegu,48
25629,user_25629,53,incheon,12
25630,user_25630,63,seoul,13
25631,user_25631,23,busan,54
25632,user_25632,48,busan,68
25633,user_25633,49,seoul,90
25634,user_25634,21,daegu,67
25635,user_25635,33,incheon,31
25636,user_25636,53,seoul,28
25637,user_25637,32,daejeon,91
25638,user_25638,40,busan,58
25639,user_25639,66,daejeon,2
25640,user_25640,62,busan,60
25641,user_25641,22,busan,47
25642,user_25642,46,daejeon,16
25643,user_25643,69,busan,79
25644,user_25644,66,incheon,93
25645,user_25645,39,seoul,22
25646,user_25646,25,incheon,66
25647,user_25647,23,seoul,91
25648,user_25648,24,daegu,20
25649,user_25649,41,daejeon,15
25650,user_25650,64,incheon,34
25651,user_25651,18,busan,25
25652,user_25652,42,daejeon,64
25653,user_25653,42,busan,37
25654,user_25654,18,incheon,76
25655,user_25655,27,daejeon,20
25656,user_25656,68,seoul,87
25657,user_25657,35,busan,13
25658,user_25658,29,incheon,5
25659,user_25659,19,seoul,79
25660,user_25660,45,daejeon,25
25661,user_25661,23,seoul,72
25662,user_25662,44,seoul,95
25663,user_25663,46,seoul,40
25664,user_25664,60,daejeon,21
25665,user_25665,63,daejeon,24
25666,user_25666,63,busan,85
25667,user_25667,48,incheon,48
25668,user_25668,31,daegu,97
25669,user_25669,59,incheon,39
25670,user_25670,65,daegu,97
25671,user_25671,43,seoul,21
25672,user_25672,38,busan,52
25673,user_25673,38,daejeon,90
25674,user_25674,27,seoul,22
25675,user_25675,19,seoul,7
25676,user_25676,53,seoul,5
25677,user_25677,69,daegu,8
25678,user_25678,53,busan,43
25679,user_25679,44,incheon,57
25680,user_25680,57,incheon,6
25681,user_25681,29,seoul,63
25682,user_25682,60,daejeon,92
25683,user_25683,56,incheon,64
25684,user_25684,23,seoul,21
25685,user_25685,38,seoul,95
25686,user_25686,26,busan,54
25687,user_25687,65,incheon,3
25688,user_25688,53,incheon,51
25689,user_25689,59,daegu,72
25690,user_25690,63,daegu,20
25691,user_25691,65,seoul,25
25692,user_25692,38,daejeon,15
25693,user_25693,52,incheon,75
25694,user_25694,32,daejeon,19
25695,user_25695,60,daejeon,100
25696,user_25696,28,seoul,66
25697,user_25697,18,seoul,7
25698,user_25698,20,busan,40
25699,user_25699,57,busan,65
25700,user_25700,66,daegu,48
25701,user_25701,55,daejeon,100
25702,user_25702,55,seoul,10
25703,user_25703,43,busan,17
25704,user_25704,49,daegu,74
25705,user_25705,44,busan,34
25706,user_25706,28,incheon,21
25707,user_25707,66,busan,16
25708,user_25708,64,daegu,2
25709,user_25709,58,seoul,93
25710,user_25710,36,incheon,88
25711,user_25711,67,busan,4
25712,user_25712,64,incheon,44
25713,user_25713,67,daejeon,69
25714,user_25714,52,seoul,52
25715,user_25715,27,busan,76
25716,user_25716,58,daejeon,59
25717,user_25717,61,seoul,3
25718,user_25718,31,incheon,55
25719,user_25719,62,daejeon,4
25720,user_25720,32,daegu,99
25721,user_25721,45,incheon,59
25722,user_25722,34,daejeon,10
25723,user_25723,46,daegu,36
25724,user_25724,38,incheon,14
25725,user_25725,20,seoul,11
25726,user_25726,49,daegu,53
25727,user_25727,57,daegu,19
25728,user_25728,64,incheon,26
25729,user_25729,22,incheon,78
25730,user_25730,59,busan,81
25731,user_25731,48,incheon,40
25732,user_25732,50,daegu,50
25733,user_25733,61,incheon,43
25734,user_25734,49,busan,55
25735,user_25735,40,busan,87
25736,user_25736,55,seoul,28
25737,user_25737,24,incheon,50
25738,user_25738,20,daegu,27
25739,user_25739,18,busan,73
25740,user_25740,35,seoul,65
25741,user_25741,21,daegu,51
25742,user_25742,61,seoul,45
25743,user_25743,30,incheon,82
25744,user_25744,34,incheon,75
25745,user_25745,28,busan,77
25746,user_25746,56,daejeon,76
25747,user_25747,18,busan,49
25748,user_25748,66,daejeon,38
25749,user_25749,46,busan,51
25750,user_25750,58,daejeon,85
25751,user_25751,68,busan,85
25752,user_25752,31,daegu,26
25753,user_25753,34,daejeon,15
25754,user_25754,36,seoul,78
25755,user_25755,64,incheon,74
25756,user_25756,67,incheon,48
25757,user_25757,26,busan,97
25758,user_25758,45,seoul,17
25759,user_25759,28,daejeon,75
25760,user_25760,36,daejeon,39
25761,user_25761,41,busan,92
25762,user_25762,63,seoul,21
25763,user_25763,54,daegu,64
25764,user_25764,35,daegu,1
25765,user_25765,50,daegu,69
25766,user_25766,30,daejeon,56
25767,user_25767,26,daegu,58
25768,user_25768,22,daejeon,26
25769,user_25769,55,seoul,31
25770,user_25770,28,incheon,36
25771,user_25771,29,daegu,9
25772,user_25772,50,daegu,73
25773,user_25773,38,daejeon,97
25774,user_25774,18,daegu,86
25775,user_25775,48,busan,12
25776,user_25776,20,busan,1
25777,user_25777,33,incheon,27
25778,user_25778,68,seoul,80
25779,user_25779,66,daegu,88
25780,user_25780,69,incheon,85
25781,user_25781,46,busan,100
25782,user_25782,68,incheon,34
25783,user_25783,40,seoul,41
25784,user_25784,54,seoul,54
25785,user_25785,30,busan,100
25786,user_25786,33,daejeon,41
25787,user_25787,67,incheon,40
25788,user_25788,67,daegu,41
25789,user_25789,25,seoul,68
25790,user_25790,53,daegu,14
25791,user_25791,63,daejeon,75
25792,user_25792,37,daegu,44
25793,user_25793,49,incheon,52
25794,user_25794,33,seoul,0
25795,user_25795,42,incheon,47
25796,user_25796,57,daegu,90
25797,user_25797,43,incheon,79
25798,user_25798,33,seoul,47
25799,user_25799,43,busan,88
25800,user_25800,62,seoul,30
25801,user_25801,24,seoul,56
25802,user_25802,52,incheon,69
25803,user_25803,19,busan,6
25804,user_25804,69,incheon,27
25805,user_25805,56,daejeon,98
25806,user_25806,43,seoul,0
25807,user_25807,54,seoul,66
25808,user_25808,42,incheon,30
25809,user_25809,44,daegu,63
25810,user_25810,23,seoul,87
25811,user_25811,36,incheon,87
25812,user_25812,60,incheon,47
25813,user_25813,58,daegu,72
25814,user_25814,54,daegu,45
25815,user_25815,38,daegu,65
25816,user_25816,41,busan,34
25817,user_25817,45,busan,14
25818,user_25818,31,busan,31
25819,user_25819,49,incheon,65
25820,user_25820,47,daegu,20
25821,user_25821,36,daegu,80
25822,user_25822,46,incheon,15
25823,user_25823,37,seoul,9
25824,user_25824,28,incheon,6
25825,user_25825,19,incheon,21
25826,user_25826,55,daejeon,54
25827,user_25827,59,busan,52
25828,user_25828,34,daejeon,7
25829,user_25829,52,daejeon,94
25830,user_25830,19,busan,56
25831,user_25831,26,daejeon,30
25832,user_25832,31,daejeon,16
25833,user_25833,43,seoul,93
25834,user_25834,39,seoul,98
25835,user_25835,58,incheon,65
25836,user_25836,54,busan,25
25837,user_25837,42,busan,64
25838,user_25838,39,incheon,97
25839,user_25839,40,daejeon,60
25840,user_25840,34,incheon,88
25841,user_25841,54,seoul,11
25842,user_25842,50,incheon,64
25843,user_25843,25,busan,34
25844,user_25844,29,daejeon,26
25845,user_25845,50,busan,41
25846,user_25846,64,busan,19
25847,user_25847,42,busan,42
25848,user_25848,68,incheon,21
25849,user_25849,47,busan,33
25850,user_25850,65,daejeon,60
25851,user_25851,56,daegu,3
25852,user_25852,68,daejeon,41
25853,user_25853,44,seoul,76
25854,user_25854,54,busan,24
25855,user_25855,36,seoul,91
25856,user_25856,37,seoul,14
25857,user_25857,29,seoul,92
25858,user_25858,56,incheon,1
25859,user_25859,60,incheon,45
25860,user_25860,33,seoul,83
25861,user_25861,44,daegu,37
25862,user_25862,67,busan,61
25863,user_25863,45,seoul,90
25864,user_25864,50,seoul,13
25865,user_25865,67,seoul,44
25866,user_25866,48,daegu,56
25867,user_25867,58,incheon,10
25868,user_25868,28,daejeon,75
25869,user_25869,66,daegu,92
25870,user_25870,65,seoul,58
25871,user_25871,35,busan,30
25872,user_25872,44,daejeon,36
25873,user_25873,34,daegu,37
25874,user_25874,38,incheon,39
25875,user_25875,34,seoul,76
25876,user_25876,63,daegu,62
25877,user_25877,20,daegu,50
25878,user_25878,23,daegu,19
25879,user_25879,32,daegu,67
25880,user_25880,27,incheon,54
25881,user_25881,36,daegu,52
25882,user_25882,20,busan,33
25883,user_25883,40,busan,24
25884,user_25884,35,busan,66
25885,user_25885,51,incheon,80
25886,user_25886,54,incheon,87
25887,user_25887,31,daegu,7
25888,user_25888,20,daejeon,10
25889,user_25889,61,seoul,39
25890,user_25890,56,incheon,16
25891,user_25891,35,daegu,35
25892,user_25892,27,daejeon,39
25893,user_25893,29,incheon,38
25894,user_25894,20,incheon,26
25895,user_25895,56,daegu,19
25896,user_25896,22,daegu,64
25897,user_25897,22,daejeon,78
25898,user_25898,65,daejeon,60
25899,user_25899,42,daejeon,33
25900,user_25900,25,daejeon,100
25901,user_25901,68,daejeon,91
25902,user_25902,44,seoul,58
25903,user_25903,62,daegu,76
25904,user_25904,35,daejeon,91
25905,user_25905,42,seoul,59
25906,user_25906,64,busan,97
25907,user_25907,42,seoul,14
25908,user_25908,37,daejeon,73
25909,user_25909,35,seoul,94
25910,user_25910,64,busan,14
25911,user_25911,20,busan,8
25912,user_25912,40,daejeon,61
25913,user_25913,61,daegu,60
25914,user_25914,60,daegu,32
25915,user_25915,43,busan,42
25916,user_25916,54,busan,26
25917,user_25917,38,busan,69
25918,user_25918,44,busan,64
25919,user_25919,52,daejeon,92
25920,user_25920,38,incheon,98
25921,user_25921,54,seoul,78
25922,user_25922,26,seoul,94
25923,user_25923,39,seoul,100
25924,user_25924,52,incheon,38
25925,user_25925,50,busan,78
25926,user_25926,53,incheon,99
25927,user_25927,24,incheon,7
25928,user_25928,36,busan,9
25929,user_25929,30,daejeon,5
25930,user_25930,30,daejeon,17
25931,user_25931,40,incheon,6
25932,user_25932,23,daegu,1
25933,user_25933,28,incheon,76
25934,user_25934,43,daejeon,29
25935,user_25935,65,busan,63
25936,user_25936,24,busan,32
25937,user_25937,21,busan,92
25938,user_25938,68,seoul,29
25939,user_25939,49,daejeon,24
25940,user_25940,45,seoul,77
25941,user_25941,28,incheon,11
25942,user_25942,52,incheon,36
25943,user_25943,23,daegu,97
25944,user_25944,42,incheon,94
25945,user_25945,42,incheon,68
25946,user_25946,28,seoul,40
25947,user_25947,22,daejeon,63
25948,user_25948,44,incheon,94
25949,user_25949,29,incheon,28
25950,user_25950,22,daegu,22
25951,user_25951,22,seoul,40
25952,user_25952,59,daejeon,11
25953,user_25953,37,incheon,64
25954,user_25954,50,busan,17
25955,user_25955,30,busan,26
25956,user_25956,67,seoul,32
25957,user_25957,56,busan,0
25958,user_25958,36,seoul,95
25959,user_25959,46,daegu,33
25960,user_25960,26,seoul,39
25961,user_25961,39,seoul,71
25962,user_25962,63,seoul,35
25963,user_25963,50,incheon,97
25964,user_25964,37,daegu,60
25965,user_25965,54,daejeon,40
25966,user_25966,29,busan,29
25967,user_25967,29,busan,80
25968,user_25968,24,incheon,37
25969,user_25969,61,daejeon,60
25970,user_25970,53,daejeon,7
25971,user_25971,33,daegu,89
25972,user_25972,19,busan,63
25973,user_25973,36,daejeon,60
25974,user_25974,42,daegu,17
25975,user_25975,53,daegu,80
25976,user_25976,24,busan,93
25977,user_25977,49,daegu,96
25978,user_25978,53,daegu,45
25979,user_25979,47,incheon,55
25980,user_25980,58,daegu,26
25981,user_25981,45,daejeon,24
25982,user_25982,62,daejeon,96
25983,user_25983,58,daegu,9
25984,user_25984,48,incheon,74
25985,user_25985,51,daejeon,84
25986,user_25986,40,busan,37
25987,user_25987,61,daejeon,20
25988,user_25988,21,busan,73
25989,user_25989,63,seoul,96
25990,user_25990,37,daejeon,79
25991,user_25991,29,daegu,34
25992,user_25992,22,daejeon,51
25993,user_25993,58,daejeon,57
25994,user_25994,35,incheon,0
25995,user_25995,63,daejeon,44
25996,user_25996,23,busan,61
25997,user_25997,43,daejeon,57
25998,user_25998,42,daejeon,93
25999,user_25999,50,daejeon,87
26000,user_26000,49,daegu,38
26001,user_26001,59,seoul,82
26002,user_26002,27,daejeon,86
26003,user_26003,35,daegu,52
26004,user_26004,63,busan,35
26005,user_26005,49,busan,69
26006,user_26006,64,daegu,84
26007,user_26007,60,busan,21
26008,user_26008,22,seoul,53
26009,user_26009,55,incheon,12
26010,user_26010,69,incheon,5
26011,user_26011,31,daejeon,29
26012,user_26012,46,daejeon,59
26013,user_26013,23,incheon,22
26014,user_26014,20,busan,79
26015,user_26015,21,seoul,46
26016,user_26016,67,seoul,87
26017,user_26017,57,daegu,78
26018,user_26018,61,incheon,56
26019,user_26019,28,daejeon,37
26020,user_26020,64,daegu,18
26021,user_26021,49,busan,70
26022,user_26022,50,daejeon,69
26023,user_26023,30,busan,18
26024,user_26024,46,daejeon,72
26025,user_26025,65,incheon,69
26026,user_26026,51,incheon,56
26027,user_26027,65,daejeon,14
26028,user_26028,56,seoul,33
26029,user_26029,64,daegu,4
26030,user_26030,53,busan,84
26031,user_26031,21,daegu,84
26032,user_26032,21,daegu,46
26033,user_26033,62,busan,92
26034,user_26034,64,daejeon,65
26035,user_26035,63,seoul,81
26036,user_26036,39,daegu,32
26037,user_26037,57,busan,48
26038,user_26038,24,daejeon,7
26039,user_26039,27,daejeon,79
26040,user_26040,25,daegu,79
26041,user_26041,35,busan,50
26042,user_26042,52,seoul,71
26043,user_26043,51,seoul,44
26044,user_26044,54,incheon,51
26045,user_26045,23,daejeon,19
26046,user_26046,33,incheon,100
26047,user_26047,28,seoul,16
26048,user_26048,61,seoul,84
26049,user_26049,44,seoul,86
26050,user_26050,25,busan,85
26051,user_26051,67,daejeon,17
26052,user_26052,31,seoul,24
26053,user_26053,53,daejeon,36
26054,user_26054,36,busan,58
26055,user_26055,32,seoul,20
26056,user_26056,28,incheon,13
26057,user_26057,66,incheon,33
26058,user_26058,69,daegu,94
26059,user_26059,48,daejeon,53
26060,user_26060,57,seoul,10
26061,user_26061,35,incheon,57
26062,user_26062,20,seoul,32
26063,user_26063,30,seoul,6
26064,user_26064,19,daegu,57
26065,user_26065,60,seoul,78
26066,user_26066,37,daegu,63
26067,user_26067,18,daejeon,72
26068,user_26068,22,incheon,76
26069,user_26069,43,daejeon,41
26070,user_26070,38,seoul,13
26071,user_26071,26,daejeon,97
26072,user_26072,52,daejeon,85
26073,user_26073,48,seoul,82
26074,user_26074,68,incheon,12
26075,user_26075,27,daejeon,13
26076,user_26076,44,seoul,79
26077,user_26077,48,daegu,12
26078,user_26078,56,seoul,93
26079,user_26079,24,daejeon,77
26080,user_26080,52,daegu,56
26081,user_26081,25,daejeon,65
26082,user_26082,42,seoul,95
26083,user_26083,50,busan,76
26084,user_26084,34,incheon,55
26085,user_26085,46,daejeon,78
26086,user_26086,41,seoul,84
26087,user_26087,39,seoul,50
26088,user_26088,63,daejeon,90
26089,user_26089,38,daegu,20
26090,user_26090,52,busan,92
26091,user_26091,59,busan,20
26092,user_26092,46,daegu,71
26093,user_26093,47,daegu,77
26094,user_26094,26,seoul,6
26095,user_26095,54,daejeon,15
26096,user_26096,56,incheon,63
26097,user_26097,63,daegu,31
26098,user_26098,32,incheon,37
26099,user_26099,32,seoul,35
26100,user_26100,60,daejeon,60
26101,user_26101,37,seoul,0
26102,user_26102,23,daejeon,85
26103,user_26103,30,seoul,16
26104,user_26104,61,daegu,6
26105,user_26105,67,daegu,78
26106,user_26106,27,seoul,58
26107,user_26107,37,busan,1
26108,user_26108,18,daegu,59
26109,user_26109,56,incheon,19
26110,user_26110,50,daegu,5
26111,user_26111,41,daejeon,95
26112,user_26112,49,daegu,30
26113,user_26113,52,seoul,38
26114,user_26114,55,daegu,61
26115,user_26115,59,seoul,23
26116,user_26116,41,daejeon,84
26117,user_26117,45,seoul,100
26118,user_26118,48,daejeon,67
26119,user_26119,56,daejeon,3
26120,user_26120,49,busan,72
26121,user_26121,51,busan,21
26122,user_26122,53,daegu,16
26123,user_26123,24,daejeon,0
26124,user_26124,64,daegu,58
26125,user_26125,44,seoul,82
26126,user_26126,48,busan,27
26127,user_26127,53,daegu,44
26128,user_26128,43,incheon,19
26129,user_26129,21,seoul,64
26130,user_26130,46,busan,37
26131,user_26131,60,daejeon,3
26132,user_26132,35,daejeon,90
26133,user_26133,60,seoul,96
26134,user_26134,48,seoul,6
26135,user_26135,24,daegu,44
26136,user_26136,66,daejeon,60
26137,user_26137,26,incheon,82
26138,user_26138,49,daejeon,27
26139,user_26139,47,daejeon,68
26140,user_26140,22,incheon,32
26141,user_26141,57,seoul,83
26142,user_26142,21,daegu,88
26143,user_26143,51,daejeon,27
26144,user_26144,32,busan,54
26145,user_26145,26,seoul,33
26146,user_26146,50,seoul,11
26147,user_26147,48,incheon,96
26148,user_26148,50,incheon,5
26149,user_26149,36,daejeon,29
26150,user_26150,59,daejeon,54
26151,user_26151,34,busan,92
26152,user_26152,31,incheon,86
26153,user_26153,25,daejeon,62
26154,user_26154,33,seoul,25
26155,user_26155,19,busan,34
26156,user_26156,68,busan,91
26157,user_26157,57,daegu,37
26158,user_26158,62,seoul,15
26159,user_26159,40,daejeon,17
26160,user_26160,24,seoul,64
26161,user_26161,40,seoul,73
26162,user_26162,45,incheon,76
26163,user_26163,44,daegu,45
26164,user_26164,45,daegu,97
26165,user_26165,46,seoul,39
26166,user_26166,53,daejeon,37
26167,user_26167,29,busan,2
26168,user_26168,66,daejeon,23
26169,user_26169,37,daejeon,94
26170,user_26170,36,seoul,65
26171,user_26171,55,busan,81
26172,user_26172,22,incheon,92
26173,user_26173,22,busan,83
26174,user_26174,59,daegu,44
26175,user_26175,21,busan,17
26176,user_26176,60,busan,86
26177,user_26177,52,busan,92
26178,user_26178,45,daejeon,75
26179,user_26179,53,busan,90
26180,user_26180,33,busan,43
26181,user_26181,52,busan,69
26182,user_26182,36,daejeon,40
26183,user_26183,64,daegu,30
26184,user_26184,63,daejeon,41
26185,user_26185,23,seoul,0
26186,user_26186,58,daejeon,8
26187,user_26187,28,incheon,30
26188,user_26188,50,daegu,81
26189,user_26189,57,daejeon,95
26190,user_26190,53,incheon,95
26191,user_26191,33,incheon,94
26192,user_26192,53,daejeon,30
26193,user_26193,21,busan,84
26194,user_26194,31,incheon,27
26195,user_26195,46,daejeon,93
26196,user_26196,30,seoul,85
26197,user_26197,20,seoul,38
26198,user_26198,49,busan,2
26199,user_26199,18,incheon,97
26200,user_26200,36,daegu,14
26201,user_26201,24,incheon,83
26202,user_26202,41,seoul,11
26203,user_26203,54,seoul,60
26204,user_26204,42,seoul,81
26205,user_26205,50,daegu,84
26206,user_26206,29,busan,68
26207,user_26207,57,daegu,15
26208,user_26208,48,seoul,28
26209,user_26209,40,seoul,54
26210,user_26210,22,daegu,73
26211,user_26211,31,incheon,99
26212,user_26212,38,incheon,91
26213,user_26213,43,daejeon,52
26214,user_26214,48,busan,57
26215,user_26215,67,seoul,51
26216,user_26216,32,seoul,71
26217,user_26217,36,incheon,38
26218,user_26218,28,daegu,8
26219,user_26219,29,incheon,13
26220,user_26220,21,daegu,1
26221,user_26221,31,busan,31
26222,user_26222,21,busan,73
26223,user_26223,24,daejeon,29
26224,user_26224,63,daegu,9
26225,user_26225,18,busan,57
26226,user_26226,18,daegu,58
26227,user_26227,29,incheon,46
26228,user_26228,67,daejeon,91
26229,user_26229,58,daegu,78
26230,user_26230,30,seoul,13
26231,user_26231,57,busan,74
26232,user_26232,37,daejeon,9
26233,user_26233,55,seoul,67
26234,user_26234,67,incheon,73
26235,user_26235,40,incheon,20
26236,user_26236,30,busan,85
26237,user_26237,55,daegu,79
26238,user_26238,61,busan,38
26239,user_26239,51,seoul,91
26240,user_26240,51,seoul,20
26241,user_26241,65,seoul,53
26242,user_26242,26,incheon,79
26243,user_26243,53,daejeon,28
26244,user_26244,53,daegu,77
26245,user_26245,18,busan,73
26246,user_26246,35,daegu,60
26247,user_26247,57,busan,37
26248,user_26248,52,busan,64
26249,user_26249,50,daejeon,49
26250,user_26250,47,seoul,72
26251,user_26251,66,daejeon,64
26252,user_26252,39,incheon,78
26253,user_26253,42,incheon,18
26254,user_26254,51,busan,98
26255,user_26255,35,daejeon,52
26256,user_26256,42,incheon,32
26257,user_26257,64,incheon,96
26258,user_26258,66,seoul,38
26259,user_26259,59,busan,10
26260,user_26260,19,daejeon,34
26261,user_26261,45,daejeon,52
26262,user_26262,43,daegu,27
26263,user_26263,44,incheon,11
26264,user_26264,68,incheon,70
26265,user_26265,35,daejeon,97
26266,user_26266,18,seoul,82
26267,user_26267,19,busan,51
26268,user_26268,62,daejeon,17
26269,user_26269,18,seoul,45
26270,user_26270,64,incheon,53
26271,user_26271,20,daejeon,27
26272,user_26272,62,daejeon,68
26273,user_26273,21,incheon,65
26274,user_26274,69,daejeon,40
26275,user_26275,44,daegu,100
26276,user_26276,34,daegu,13
26277,user_26277,42,daejeon,29
26278,user_26278,56,busan,100
26279,user_26279,30,busan,52
26280,user_26280,43,daejeon,62
26281,user_26281,68,seoul,46
26282,user_26282,68,incheon,31
26283,user_26283,67,daegu,9
26284,user_26284,24,daegu,82
26285,user_26285,30,incheon,7
26286,user_26286,28,busan,44
26287,user_26287,64,seoul,7
26288,user_26288,20,incheon,48
26289,user_26289,40,seoul,49
26290,user_26290,27,seoul,44
26291,user_26291,20,seoul,90
26292,user_26292,21,incheon,54
26293,user_26293,29,seoul,55
26294,user_26294,27,daejeon,45
26295,user_26295,39,busan,13
26296,user_26296,34,daegu,20
26297,user_26297,55,daejeon,50
26298,user_26298,23,daejeon,12
26299,user_26299,35,incheon,82
26300,user_26300,25,incheon,28
26301,user_26301,22,daejeon,13
26302,user_26302,49,daejeon,53
